edades,meses_antiguedad,sexo,Región,Estado,beneficio,cargo,planes,sms cantidad,llamada minutos,datos_gb,Facebook,Instagram,TikTok,WhatsApp,YouTube,X,Netflix,Spotify,Uber,prob_abandono_personal
33,12,Hombre,R9,Estado de México,Prepago,197,Plan amigo,11,69,1,0.1,0.22687935048720506,0.19420063000327528,0.1,0.16889409760917704,0.1,0.1,0.1,0.1,0.53
46,50,Hombre,R7,Guerrero,Prepago,389,Plan amigo,12,50,4,0.8885548463204053,0.5678048958426932,0.1,0.23098326439600012,0.2224694380361484,0.16431652614335174,0.10275997484495213,0.1,0.1,0.46
20,7,Mujer,R8,Quintana Roo,Postpago,502,Medio,8,19,20,0.975289291782802,4.1320603232364785,2.967418616816053,0.14962564301451453,0.3803619608081779,0.3493770712514756,1.183586084929788,0.8864219506923294,0.2938532253794367,0.3
23,7,Mujer,R3,Durango,Postpago,50,Básico,12,9,4,0.34145462452479924,0.13287292463005235,0.975878260781075,0.31258287769180176,0.12712532577490784,0.18510740582975613,0.1,0.1,0.12953094427920425,0.48
29,7,Hombre,R6,Aguacalientes,Prepago,166,Plan amigo,14,15,2,0.16298240599021685,0.23778717435464888,0.5482733338674359,0.1,0.1,0.1,0.1,0.1,0.1,0.53
24,7,Hombre,R8,Tabasco,Prepago,24,Plan amigo,12,68,1,0.1,0.1,0.23002354098562536,0.1,0.1,0.1,0.1,0.1,0.1,0.68
16,0,Hombre,R2,Sinaloa,Prepago,822,Plan amigo,0,6,10,0.7683554980497086,2.0739074311338648,1.8463278954369755,0.2730664853006828,0.1576208614087315,0.8418975041760034,0.5388546608157296,0.1,0.1,0.49
29,7,Hombre,R3,Chihuahua,Prepago,74,Plan amigo,8,12,2,0.10657384954625714,0.13628529862799058,0.18836129628454737,0.1,0.1,0.1,0.11260286276106667,0.1,0.1,0.63
20,7,Hombre,R2,Sinaloa,Prepago,866,Plan amigo,6,19,11,0.4696792463331936,2.474948647393356,2.5475995314913407,0.7426367887040998,0.1,1.1183337660193076,0.29544693839952946,0.2470787809761977,0.318929641158809,0.42
32,12,Hombre,R8,Campeche,Prepago,848,Plan amigo,8,54,10,1.5012672817721129,1.9041808184077966,1.938234924883562,0.8956064386698378,0.5200450799986192,0.6656650097635011,0.1,0.42593610335074683,0.1,0.37
21,7,Mujer,R8,Tabasco,Postpago,530,Medio,7,8,20,2.507644295577162,1.7956552024999517,2.4615481038943736,0.17335937503069151,0.2676625467222947,2.1499346494748313,0.10861308925619664,0.6421041237747988,0.1,0.3
40,0,Hombre,R6,Aguacalientes,Prepago,353,Plan amigo,0,11,5,0.37157567709161454,0.2733575176739261,0.326236140414519,0.4251640711763157,0.42628134532238837,0.23199225022208497,0.22201769499138402,0.1,0.1,0.57
22,7,Hombre,R4,Tamaulipas,Prepago,138,Plan amigo,11,23,1,0.1,0.1,0.2101557664722445,0.1,0.1,0.11420338800091648,0.1,0.1,0.1,0.58
25,7,Mujer,R3,Durango,Postpago,657,Premium,7,26,30,0.8975695307678091,5.925237082880923,6.982981113925835,1.3073687074025064,0.6140729440169662,0.44006830368838734,1.0532523519094363,1.7393445124235867,0.8672242588967038,0.12
35,12,Hombre,R9,CDMX,Prepago,481,Plan amigo,7,6,4,0.22628588072092148,0.6621232520115661,0.3491042699239757,0.22088258508800748,0.3756439241234374,0.24331968051888078,0.21243440112994347,0.17119059926787,0.1,0.53
18,7,Mujer,R6,Aguacalientes,Postpago,72,Básico,14,26,4,0.5403122407382455,0.5223175619305696,0.8648197060068569,0.2907238639527551,0.1,0.4060683848674709,0.1,0.1,0.1306188692990227,0.48
30,12,Mujer,R5,Nayarit,Postpago,148,Básico,10,61,4,0.6327360997307673,0.8636138550722912,0.5767123056354115,0.21393534010701934,0.2706961549320589,0.5652482234262005,0.10513420057588813,0.1461581504159015,0.1,0.33
38,12,Hombre,R6,Guanajuato,Prepago,508,Plan amigo,2,5,8,0.9138405883540658,0.8331171466548182,1.671266736761641,0.4609818913479575,1.3563865753366138,0.1,0.3462677055235466,0.28263978127753725,0.14631836667226947,0.45
16,0,Hombre,R8,Tabasco,Prepago,602,Plan amigo,0,70,8,1.0498311432916636,0.13588768333478501,0.16073955674122722,0.341003642610759,0.1,0.9371811680814877,0.1314851981945436,0.29250455850654045,0.1,0.49
29,7,Hombre,R2,Sonora,Prepago,401,Plan amigo,7,42,4,0.3190532285336685,0.40444068813207795,0.1300192323424906,0.1274949700359361,0.1,0.47548482809117315,0.1,0.16563676061148275,0.18972694641639426,0.53
30,12,Hombre,R6,Guanajuato,Prepago,684,Plan amigo,2,50,7,1.0154145885375987,1.6696002413831155,1.4672625816484308,0.35183920080145353,0.9029379994477852,0.17110489382623495,0.24111640730201556,0.27610821485483633,0.1,0.37
34,12,Hombre,R1,Baja california Norte,Prepago,428,Plan amigo,2,56,4,0.5202137500531797,0.7321931916659121,0.2619975154982696,0.3394506552626155,0.35700067357096815,0.1513955117069419,0.2518237890247336,0.1,0.1,0.53
18,7,Mujer,R1,Baja California Sur,Prepago,298,Plan amigo,0,37,2,0.16651128981316415,0.20307854500105615,0.49353079242159875,0.10284488528187533,0.1,0.1,0.10828987514187127,0.1,0.1,0.58
17,0,Hombre,R9,CDMX,Prepago,388,Plan amigo,10,58,4,0.23191531577718438,0.6368475320972595,1.1128636906959675,0.1,0.1,0.374465922341846,0.18569877852906883,0.16048985864434662,0.12475331121523726,0.65
32,12,Hombre,R3,Durango,Prepago,782,Plan amigo,4,42,11,1.5319098851574964,2.2482920994342623,1.847796723631915,0.41930727199943274,1.9739503891546906,0.7479687823946194,0.1,0.21389763374131568,0.1,0.37
30,12,Hombre,R4,Coahuila,Prepago,499,Plan amigo,9,70,7,0.22681651609656897,0.5534469428876103,0.1761234973829505,0.47663484457047794,0.1710109278214404,0.2584548137541476,0.1,0.1,0.1,0.45
30,12,Mujer,R9,CDMX,Postpago,240,Básico,6,48,4,0.43231610626776856,0.9283582585763702,0.7636488860675225,0.3395347188796044,0.1663170482173059,0.1808141072244281,0.1,0.15230152651280116,0.1,0.33
31,12,Hombre,R5,Nayarit,Prepago,50,Plan amigo,9,15,2,0.21104974539580668,0.14304825640112992,0.12695727964038986,0.19033792990037082,0.2782780151447885,0.24416929950863425,0.1,0.1,0.1,0.63
23,7,Hombre,R7,Veracruz,Prepago,37,Plan amigo,8,29,1,0.1367657459246288,0.1,0.18668947281921058,0.1,0.1,0.10652729402925397,0.1,0.1,0.1,0.68
30,12,Hombre,R9,CDMX,Prepago,144,Plan amigo,11,8,2,0.1825711439949701,0.4140260620879054,0.28905286916892514,0.1,0.20616908990976013,0.1,0.11423515386285767,0.1,0.1,0.53
30,12,Mujer,R4,Tamaulipas,Postpago,210,Básico,6,19,4,0.5847116871699286,0.10561814028804235,0.1854478943010746,0.16822899891792914,0.20250970990261669,0.2200558064966739,0.28750936954549455,0.16071426721322687,0.1,0.33
22,7,Hombre,R3,Chihuahua,Prepago,849,Plan amigo,8,38,10,1.355401427512402,0.9236963719037982,1.0318154818301235,0.23950499417650672,0.3029192821995291,0.841098085759407,0.1722563101904113,0.30133985322942564,0.2590068702418936,0.42
43,50,Mujer,R2,Sonora,Postpago,789,Premium,7,4,40,6.7151686414660405,6.452250335867522,1.619949020482823,4.390187656642295,4.594653340465315,1.8318747915348723,4.487539353533051,0.8771878307510866,0.2875744227423258,0.05
32,12,Mujer,R4,Nuevo León,Postpago,939,Premium,11,54,50,2.3279160778031867,6.1413407659614805,5.070067242727322,3.191194658470687,8.535556026933461,1.2353596597878163,1.7582451148510474,0.591000724867192,1.0814005102057012,0.07
18,7,Hombre,R8,Chiapas,Prepago,42,Plan amigo,1,68,1,0.1392395769717421,0.12322917674343842,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.68
33,12,Mujer,R7,Tlaxcala,Postpago,57,Básico,0,54,4,0.4281691564233644,0.3305721005819449,0.5289456674169445,0.183167807676105,0.25107237009565087,0.1,0.1,0.1,0.1,0.43
20,7,Hombre,R3,Durango,Prepago,512,Plan amigo,6,45,7,0.6332511564751889,1.0662404637118337,0.900834762049531,0.2703708778466002,0.21301287865147847,0.42936652579745527,0.415207146197752,0.24039594499616998,0.2261085842321543,0.5
34,12,Mujer,R9,Querétaro Sur,Postpago,416,Medio,6,24,10,0.20460983830890492,1.623481430698136,1.860475611140652,0.9084422233258334,1.7954986275548142,0.47524809975256926,0.4346486835628816,0.233921657518402,0.1422951156488383,0.25
37,12,Mujer,R9,Querétaro Sur,Postpago,583,Medio,13,57,20,0.7690419361578846,4.155550085229818,3.9553819795653764,0.9337937002983572,1.1822443348872183,0.570560253531297,1.014979924501369,0.34375972830017876,0.4394732793211981,0.25
21,7,Hombre,R8,Quintana Roo,Prepago,737,Plan amigo,7,69,10,0.9978407661915052,1.606335128390299,1.7663259245150742,0.1,0.3371259383903572,0.7832899924953951,0.5966747106945418,0.40910350400738,0.35012967957398344,0.42
36,12,Hombre,R3,Durango,Prepago,814,Plan amigo,4,62,11,0.23587526293677852,1.7325979396928841,1.854086978662776,0.8377036890066804,1.5551663333215673,0.4401362361909582,0.7738145546457829,0.5256257490439697,0.1,0.37
31,12,Mujer,R9,Querétaro Sur,Postpago,108,Básico,2,60,4,0.6772919961295009,0.3233464780967149,0.6134386835239779,0.14677895399182975,0.6983309053067376,0.1,0.15299434439787385,0.1,0.1,0.33
35,12,Hombre,R7,Veracruz,Prepago,693,Plan amigo,11,14,8,0.9635976837429197,0.3628518922116281,1.2710331479660262,0.7540884343432716,1.1773269122458387,1.001490012728343,0.23174071313303174,0.14203935976286877,0.10545506516047186,0.37
43,50,Hombre,R6,Zacatecas,Prepago,881,Plan amigo,7,41,11,0.3608379734677999,1.8790218324756722,0.21211466652475905,1.20051206425509,0.38194659500887645,0.550736955449993,0.2752178318819611,0.1,0.4872055013597957,0.3
26,7,Hombre,R7,Veracruz,Prepago,735,Plan amigo,5,15,11,0.5199442197778746,1.936518520460637,1.9296625714562845,0.15543549333440856,0.37091527509211003,0.6452510633086043,0.4964195231239918,0.42315440683395,0.33302933486088165,0.37
22,7,Hombre,R8,Yucatán,Prepago,996,Plan amigo,10,43,16,0.8046843330038314,0.9740913295483659,2.7507145112681433,0.6418106796948249,0.2481248635420824,1.3332404136095644,0.6826939422819778,0.126173244309326,0.2940120534738642,0.42
21,7,Mujer,R9,Estado de México,Postpago,556,Medio,2,59,20,1.2988231110085022,0.7540768820154731,1.7210448535104148,0.1929743380452824,0.7174746902706378,1.8098881346524514,0.1779441752830841,0.12321516643788379,0.708481868936443,0.3
21,7,Hombre,R7,Puebla,Prepago,970,Plan amigo,0,55,19,1.3039211142872582,3.652606793778835,5.292892521193801,0.9991178594787884,0.16505001719037432,1.8165089087068509,1.0929836947375344,0.8320393073181516,0.6413162271253603,0.42
27,7,Hombre,R5,Colima,Prepago,748,Plan amigo,2,14,11,0.6045225891422173,1.1160842396430068,2.482735853387436,0.8617097952660409,0.2588741079181205,1.0610926232539482,0.14972717072786978,0.209480159518694,0.2973866936714946,0.37
31,12,Hombre,R9,Hidalgo,Prepago,622,Plan amigo,4,15,8,0.3332888343743776,1.265911165835895,0.5855782574045705,0.6185705810604281,1.1821003058496773,0.5754642724281556,0.1356037973962327,0.2574041460517646,0.19070743367283466,0.37
30,12,Mujer,R9,Querétaro Sur,Postpago,952,Premium,14,59,50,5.829763542717195,1.2006765359968878,0.8943232757321924,1.7552216278055317,2.244583977627401,5.943704112003029,3.0785470412409612,0.7393060477354666,0.4447221501838798,0.07
35,12,Hombre,R1,Baja California Sur,Prepago,471,Plan amigo,13,42,5,0.2584474528806963,1.0973884530558156,0.5786705292992603,0.32594939574874493,0.40900495282766675,0.4720415380350448,0.15364740657850331,0.1,0.1,0.45
28,7,Mujer,R4,Tamaulipas,Postpago,652,Premium,2,47,30,2.6711622986935244,2.452507852008621,1.8545269826835764,1.0348923839072997,0.4905192202550444,2.352379360306672,1.6564083229099311,0.21694855182637707,0.4234804008562395,0.07
40,0,Hombre,R2,Sonora,Prepago,778,Plan amigo,0,37,11,0.4899870613326275,1.4136534230214826,1.1113045096989111,0.7889394820371777,0.5799846063829084,0.9845063839244428,0.7061472892530898,0.48398199023174054,0.25384452660424767,0.49
26,7,Mujer,R9,Estado de México,Postpago,14,Básico,4,5,4,0.45410519535820176,0.8757651640079879,0.34267457662350714,0.1,0.1,0.34866627212823603,0.22599265007027874,0.1,0.12694028871649668,0.43
50,50,Hombre,R3,Chihuahua,Prepago,227,Plan amigo,9,7,1,0.22900873258209767,0.16783919150487348,0.1,0.11667289806786026,0.1,0.1,0.1,0.1,0.1,0.46
33,12,Hombre,R5,Jalisco,Prepago,512,Plan amigo,6,13,7,0.9445639015022971,1.290692321038262,1.1549305621339703,0.2611969620980847,0.6982124206139382,0.4058630859006106,0.1,0.1987839879827169,0.1,0.45
21,7,Hombre,R1,Baja California Sur,Prepago,776,Plan amigo,14,58,10,0.20357553957889615,1.852317913880803,0.22661736677069577,0.8078626197892413,0.1971258023418258,1.1809784023908863,0.1,0.44013185683789363,0.18849851211720822,0.42
19,7,Mujer,R5,Colima,Postpago,407,Medio,13,12,10,1.2296404703423998,0.9691389269248012,0.9293652213605774,0.728321651646332,0.14988343879549568,0.1,0.25856189647002686,0.4878389647753529,0.14595307338525906,0.3
32,12,Mujer,R7,Veracruz,Postpago,880,Premium,6,36,50,4.228695776371321,1.4352095487609255,6.647975338460688,3.7082012588945634,4.0718255157693255,3.3039632924258115,0.5366291952453192,0.6123475365068409,0.2532363395032622,0.07
26,7,Hombre,R2,Sinaloa,Prepago,804,Plan amigo,10,69,10,0.7433883610811068,1.34553241172968,2.857032367595928,0.1134134993533514,0.22555563898009579,0.6696783506076301,0.3290905348440643,0.6347630411212593,0.12408123487157795,0.37
34,12,Mujer,R6,Aguacalientes,Postpago,402,Medio,8,33,10,0.18849910089350405,1.6658881771005911,0.8398374476981358,0.1,0.5423083322478952,0.5117351845473951,0.4625153891990106,0.1093184357340739,0.10852417394156116,0.25
32,12,Mujer,R9,Morelos,Postpago,216,Básico,14,68,4,0.3722234986487834,0.4754767026622254,0.8429858342400927,0.1,0.6870506212960122,0.3512494462431922,0.2330916097838925,0.1,0.1,0.33
27,7,Hombre,R5,Colima,Prepago,24,Plan amigo,14,43,2,0.25556296293545333,0.43337865433877215,0.17366577360152666,0.1,0.1,0.2176620540766029,0.1,0.1,0.1,0.63
21,7,Hombre,R3,Durango,Prepago,867,Plan amigo,9,65,11,1.2567926245795196,1.5655098643172534,1.459561949099226,0.8955545887402341,0.25234784642073427,0.9855923407321895,0.2565094329486611,0.5480264345974767,0.16224268791448124,0.42
16,0,Hombre,R9,Querétaro Sur,Prepago,563,Plan amigo,9,34,7,0.2977871800109409,1.2326844124371805,1.1619336830753526,0.41418220379980747,0.1,0.5253990993884766,0.20202199068362012,0.3144101189321363,0.11361988403178719,0.57
24,7,Hombre,R8,Tabasco,Prepago,901,Plan amigo,11,22,19,2.0093755807744023,3.734035382374685,1.7627556409230898,0.5542043859609644,0.46768088578866884,1.6322052509179419,0.8251620641988868,0.9628694508977882,0.395157928670001,0.42
35,12,Mujer,R2,Sonora,Postpago,470,Medio,12,59,10,0.7833541729981794,0.7307914769634144,0.4601767389910677,0.6845493319396274,0.27655716043348555,1.3563928334414346,0.6035331960672152,0.4161625715008508,0.2190938144738026,0.25
30,12,Mujer,R5,Michocán,Postpago,700,Premium,2,52,40,3.225825403260173,8.226438481219592,1.8506063255518599,0.3335641918759167,5.7544701721410725,0.7861067796315456,2.849154305772077,1.337235201845988,0.7390909403769265,0.07
18,7,Mujer,R6,Zacatecas,Postpago,584,Medio,14,27,20,0.8527207656749036,3.338916964760202,0.6420316486277604,1.425710728840206,0.16198739051721664,1.7220820697076458,0.3314181613806557,0.1880010597086014,0.49541833598025725,0.3
29,7,Hombre,R8,Quintana Roo,Prepago,873,Plan amigo,6,14,11,0.35587273326729185,1.9733499872366187,0.9517027976211333,0.35694833249777874,0.23612554726734913,0.4390809179752479,0.27684067958533637,0.6557076131530537,0.12351461386367345,0.37
31,12,Hombre,R7,Oaxaca,Prepago,752,Plan amigo,0,41,11,0.2839085373626134,0.9850735825677595,1.099497918529976,0.6052449884738009,0.8202389905314129,1.2734054576093947,0.1,0.24797504282424931,0.11178785737133808,0.37
21,7,Mujer,R9,CDMX,Postpago,250,Básico,3,19,4,0.38653819665776734,0.9297835217000667,0.6516204554243256,0.33188457920092357,0.1,0.1,0.1,0.12540956902740366,0.1,0.38
29,7,Mujer,R7,Puebla,Postpago,573,Medio,12,47,20,0.4528815040833192,2.2583172824544113,2.2934483212935515,0.3042669376772635,0.24699071177120277,2.1456167639960744,0.418294729348061,1.0555560888373172,0.612394183373349,0.25
28,7,Mujer,R3,Durango,Postpago,105,Básico,3,13,4,0.26805259291074063,0.2781669705760876,0.49329646326745885,0.20808482214451898,0.1,0.12827360224125586,0.1,0.25568135291009114,0.1,0.33
19,7,Mujer,R2,Sinaloa,Postpago,909,Premium,13,25,50,4.681399922112489,6.2925960447322185,13.215931257011487,2.4239846215969862,0.9277127821545103,5.57776554636159,2.2151308689269924,0.6148076886854406,0.5580579930808635,0.12
31,12,Mujer,R1,Baja California Sur,Postpago,743,Premium,4,40,40,5.769465638953049,8.12922783777239,4.97241884578415,2.2431675366740347,4.726589510361706,2.7446864025434694,2.0203752439247338,0.32239841355901694,0.9253062011611782,0.07
32,12,Hombre,R1,Baja california Norte,Prepago,494,Plan amigo,6,4,4,0.5521040415901873,0.6295320867920702,0.3126821067724452,0.1,0.32307847169305076,0.39406365573261376,0.18954117903213216,0.1,0.1,0.53
37,12,Hombre,R1,Baja California Sur,Prepago,416,Plan amigo,6,39,4,0.5948388546213919,0.1,0.4209808130509743,0.2974661938824979,0.41500908415138943,0.388633544870668,0.15808261433231593,0.19054391840707013,0.1,0.53
36,12,Mujer,R9,CDMX,Postpago,240,Básico,12,51,4,0.37798212023103744,0.14590922800660786,0.18645107728838317,0.16288094478990503,0.15252294148832746,0.5564782204182955,0.2736970919837228,0.1,0.1,0.33
17,0,Mujer,R5,Jalisco,Prepago,758,Plan amigo,14,54,10,0.8133644628780484,1.9869148363553215,1.956847707487438,0.1,0.2804265935648722,0.9164698958516522,0.32544471511722933,0.654761550012612,0.4389839001492999,0.49
20,7,Hombre,R9,CDMX,Prepago,664,Plan amigo,10,35,7,0.5600961054434968,1.065325546516171,2.0931832609723577,0.20319254486450594,0.1,0.19929473968818115,0.37917984014988426,0.38380733863213473,0.1,0.42
32,12,Hombre,R5,Nayarit,Prepago,180,Plan amigo,12,24,2,0.35387383000251643,0.35947084525617995,0.3717305145927257,0.1,0.19366686876456832,0.2069832194722281,0.1,0.1,0.1,0.53
32,12,Mujer,R5,Nayarit,Postpago,550,Medio,3,7,20,1.4977725315462591,4.122035666771819,0.9448777344136521,0.6134278106072636,0.38564128295581457,1.1715792688691549,0.6065984282436176,0.7855224550976967,0.3246025402897659,0.25
32,12,Hombre,R4,Nuevo León,Prepago,45,Plan amigo,12,20,2,0.17073877954030398,0.32414706242343916,0.1,0.1,0.23465447936122963,0.1915994010077612,0.11364369813027818,0.1,0.1,0.63
59,0,Hombre,R9,Estado de México,Prepago,534,Plan amigo,6,40,8,2.3689623229087533,0.9272004670193849,0.1,0.16749146673670948,1.507952350327451,1.4381827573515926,0.12213049569065995,0.1,0.14967281428456816,0.53
33,12,Hombre,R1,Baja california Norte,Prepago,169,Plan amigo,10,39,1,0.10035001872127196,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.53
37,12,Mujer,R1,Baja california Norte,Postpago,848,Premium,2,66,50,5.481642485775387,9.925409231086677,4.985031431281122,4.366849710696512,4.659873061038927,4.336912565188498,1.8924277730105268,1.8025433827435393,0.7146548069143097,0.07
36,12,Mujer,R6,Zacatecas,Postpago,708,Premium,5,12,40,2.3051447664602724,1.9440342006509108,5.463787071952331,2.0092209821845777,1.124956681797879,2.51083949610461,1.575719022337219,1.6097926750154572,0.13218654602669266,0.07
33,12,Hombre,R6,Querétaro Norte,Prepago,252,Plan amigo,11,44,2,0.14109443701065696,0.40054994297425267,0.2902445292903005,0.1,0.3080326009996078,0.15179731445525166,0.1,0.1,0.1,0.53
25,7,Mujer,R2,Sinaloa,Postpago,95,Básico,1,50,4,0.23114717057962805,0.18995889928212173,0.4447467401514653,0.1,0.1,0.2091939170406358,0.22678844028418044,0.2534208533232174,0.10445055583803804,0.48
34,12,Hombre,R9,Hidalgo,Prepago,805,Plan amigo,9,46,11,1.176538352403695,0.19062013598228317,0.6362953631769583,0.1,1.526389056421076,0.32092274484557415,0.695199618150863,0.3522302217794284,0.1,0.37
22,7,Hombre,R1,Baja California Sur,Prepago,587,Plan amigo,12,18,7,0.21558327431192134,1.0961155310473472,1.905640481353354,0.4334360881402126,0.1,0.5165087386906194,0.14981858458598918,0.503599956212681,0.2572359695016365,0.5
26,7,Mujer,R7,Veracruz,Postpago,691,Premium,13,56,30,2.76518677149923,3.324301439386372,5.792479238180281,0.9714809789231713,0.10109575817369498,1.5674974351182862,1.6832077768941764,1.4066230070641133,0.20883646492729174,0.07
24,7,Mujer,R7,Tlaxcala,Postpago,566,Medio,8,37,20,2.5708628328058296,1.5245593250499865,1.7651091612632737,0.5778386390475431,0.4358799026766433,1.3801013292921074,0.6303834051776275,1.0603695445609704,0.3476178072761233,0.3
29,7,Mujer,R7,Guerrero,Postpago,583,Medio,4,30,20,2.2941894339866944,1.105441119136124,4.782676418831252,1.1528542450324435,0.507115984015978,1.238679609565062,0.8270417166025683,0.20324723057591074,0.8269898008762331,0.25
47,50,Mujer,R5,Colima,Postpago,962,Premium,5,4,50,1.7776612688270441,1.8494286829205788,2.9040178940676182,4.540704150557472,1.654017520678039,2.7781414795424952,5.852202833283911,0.7586641937686363,1.5474816750551421,0.05
