edades,meses_antiguedad,sexo,Región,Estado,beneficio,cargo,planes,sms cantidad,llamada minutos,datos_gb,Facebook,Instagram,TikTok,WhatsApp,YouTube,X,Netflix,Spotify,Uber,prob_abandono_personal
20,7,Mujer,R8,Quintana Roo,Postpago,502,Medio,8,19,20,0.975289291782802,4.1320603232364785,2.967418616816053,0.14962564301451453,0.3803619608081779,0.3493770712514756,1.183586084929788,0.8864219506923294,0.2938532253794367,0.3
23,7,Mujer,R3,Durango,Postpago,50,Básico,12,9,3,0.2560909683935994,0.1,0.7319086955858063,0.2344371582688513,0.1,0.13883055437231712,0.1,0.1,0.1,0.48
29,7,Hombre,R6,Aguacalientes,Prepago,166,Plan amigo,14,15,1,0.1,0.11889358717732444,0.27413666693371797,0.1,0.1,0.1,0.1,0.1,0.1,0.53
24,7,Hombre,R8,Tabasco,Prepago,24,Plan amigo,12,68,1,0.1,0.1,0.23002354098562536,0.1,0.1,0.1,0.1,0.1,0.1,0.68
16,0,Hombre,R2,Sinaloa,Prepago,822,Plan amigo,0,6,10,0.7683554980497086,2.0739074311338648,1.8463278954369755,0.2730664853006828,0.1576208614087315,0.8418975041760034,0.5388546608157296,0.1,0.1,0.49
29,7,Hombre,R3,Chihuahua,Prepago,74,Plan amigo,8,12,2,0.10657384954625714,0.13628529862799058,0.18836129628454737,0.1,0.1,0.1,0.11260286276106667,0.1,0.1,0.63
20,7,Hombre,R2,Sinaloa,Prepago,866,Plan amigo,6,19,10,0.426981133030176,2.249953315812142,2.315999574083037,0.6751243533673635,0.1,1.0166670600175522,0.26858812581775404,0.2246170736147252,0.2899360374170991,0.42
32,12,Hombre,R8,Campeche,Prepago,848,Plan amigo,8,54,10,1.5012672817721129,1.9041808184077966,1.938234924883562,0.8956064386698378,0.5200450799986192,0.6656650097635011,0.1,0.42593610335074683,0.1,0.37
21,7,Mujer,R8,Tabasco,Postpago,530,Medio,7,8,20,2.507644295577162,1.7956552024999517,2.4615481038943736,0.17335937503069151,0.2676625467222947,2.1499346494748313,0.10861308925619664,0.6421041237747988,0.1,0.3
40,0,Hombre,R6,Aguacalientes,Prepago,353,Plan amigo,0,11,4,0.29726054167329163,0.21868601413914088,0.2609889123316152,0.34013125694105256,0.3410250762579107,0.185593800177668,0.1776141559931072,0.1,0.1,0.65
22,7,Hombre,R4,Tamaulipas,Prepago,138,Plan amigo,11,23,1,0.1,0.1,0.2101557664722445,0.1,0.1,0.11420338800091648,0.1,0.1,0.1,0.58
25,7,Mujer,R3,Durango,Postpago,657,Premium,7,26,26,0.7778935933321013,5.135205471830133,6.05191696540239,1.133052879748839,0.5321965514813708,0.38139252986326905,0.9128187049881783,1.5074319107671086,0.7515943577104767,0.12
35,12,Hombre,R9,CDMX,Prepago,481,Plan amigo,7,6,4,0.22628588072092148,0.6621232520115661,0.3491042699239757,0.22088258508800748,0.3756439241234374,0.24331968051888078,0.21243440112994347,0.17119059926787,0.1,0.53
18,7,Mujer,R6,Aguacalientes,Postpago,72,Básico,14,26,2,0.27015612036912273,0.2611587809652848,0.43240985300342843,0.14536193197637756,0.1,0.20303419243373544,0.1,0.1,0.1,0.48
30,12,Mujer,R5,Nayarit,Postpago,148,Básico,10,61,1,0.15818402493269182,0.2159034637680728,0.14417807640885288,0.1,0.1,0.14131205585655013,0.1,0.1,0.1,0.33
38,12,Hombre,R6,Guanajuato,Prepago,508,Plan amigo,2,5,8,0.9138405883540658,0.8331171466548182,1.671266736761641,0.4609818913479575,1.3563865753366138,0.1,0.3462677055235466,0.28263978127753725,0.14631836667226947,0.45
16,0,Hombre,R8,Tabasco,Prepago,602,Plan amigo,0,70,7,0.9186022503802057,0.1189017229179369,0.1406471121485738,0.2983781872844141,0.1,0.8200335220713018,0.11504954842022565,0.25594148869322286,0.1,0.49
29,7,Hombre,R2,Sonora,Prepago,401,Plan amigo,7,42,4,0.3190532285336685,0.40444068813207795,0.1300192323424906,0.1274949700359361,0.1,0.47548482809117315,0.1,0.16563676061148275,0.18972694641639426,0.53
30,12,Hombre,R6,Guanajuato,Prepago,684,Plan amigo,2,50,8,1.1604738154715413,1.9081145615807031,1.6768715218839207,0.4021019437730897,1.0319291422260402,0.19554845008712565,0.27556160834516064,0.31555224554838435,0.10335608951910409,0.37
34,12,Hombre,R1,Baja california Norte,Prepago,428,Plan amigo,2,56,5,0.6502671875664747,0.91524148958239,0.32749689437283697,0.4243133190782693,0.44625084196371023,0.18924438963367737,0.31477973628091704,0.1095914125678008,0.1,0.45
18,7,Mujer,R1,Baja California Sur,Prepago,298,Plan amigo,0,37,2,0.16651128981316415,0.20307854500105615,0.49353079242159875,0.10284488528187533,0.1,0.1,0.10828987514187127,0.1,0.1,0.58
17,0,Hombre,R9,CDMX,Prepago,388,Plan amigo,10,58,4,0.23191531577718438,0.6368475320972595,1.1128636906959675,0.1,0.1,0.374465922341846,0.18569877852906883,0.16048985864434662,0.12475331121523726,0.65
32,12,Hombre,R3,Durango,Prepago,782,Plan amigo,4,42,11,1.5319098851574964,2.2482920994342623,1.847796723631915,0.41930727199943274,1.9739503891546906,0.7479687823946194,0.1,0.21389763374131568,0.1,0.37
30,12,Hombre,R4,Coahuila,Prepago,499,Plan amigo,9,70,7,0.22681651609656897,0.5534469428876103,0.1761234973829505,0.47663484457047794,0.1710109278214404,0.2584548137541476,0.1,0.1,0.1,0.45
30,12,Mujer,R9,CDMX,Postpago,240,Básico,6,48,3,0.3242370797008264,0.6962686939322777,0.5727366645506419,0.2546510391597033,0.12473778616297941,0.13561058041832105,0.1,0.11422614488460085,0.1,0.33
31,12,Hombre,R5,Nayarit,Prepago,50,Plan amigo,9,15,2,0.21104974539580668,0.14304825640112992,0.12695727964038986,0.19033792990037082,0.2782780151447885,0.24416929950863425,0.1,0.1,0.1,0.63
23,7,Hombre,R7,Veracruz,Prepago,37,Plan amigo,8,29,2,0.2735314918492576,0.15803968654844527,0.37337894563842117,0.11941259535650468,0.1,0.21305458805850794,0.1177379542676653,0.1,0.1,0.68
30,12,Hombre,R9,CDMX,Prepago,144,Plan amigo,11,8,1,0.1,0.2070130310439527,0.14452643458446257,0.1,0.10308454495488006,0.1,0.1,0.1,0.1,0.53
30,12,Mujer,R4,Tamaulipas,Postpago,210,Básico,6,19,3,0.4385337653774464,0.1,0.13908592072580597,0.12617174918844687,0.1518822824269625,0.16504185487250542,0.21563202715912091,0.12053570040992015,0.1,0.33
22,7,Hombre,R3,Chihuahua,Prepago,849,Plan amigo,8,38,11,1.4909415702636422,1.016066009094178,1.1349970300131358,0.2634554935941574,0.33321121041948204,0.9252078943353478,0.18948194120945244,0.33147383855236817,0.28490755726608297,0.42
43,50,Mujer,R2,Sonora,Postpago,789,Premium,7,4,37,6.211530993356088,5.968331560677457,1.4984528439466112,4.060923582394123,4.250054339930417,1.694484182169757,4.150973902018072,0.811398743444755,0.2660063410366514,0.05
32,12,Mujer,R4,Nuevo León,Postpago,939,Premium,11,54,47,2.1882411131349953,5.772860320003792,4.765863208163681,2.999722978962446,8.023422665317455,1.161238080200547,1.6527504079599846,0.5555406813751605,1.0165164795933592,0.07
18,7,Hombre,R8,Chiapas,Prepago,42,Plan amigo,1,68,1,0.1392395769717421,0.12322917674343842,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.68
33,12,Mujer,R7,Tlaxcala,Postpago,57,Básico,0,54,3,0.32112686731752327,0.24792907543645873,0.3967092505627084,0.13737585575707875,0.18830427757173812,0.1,0.1,0.1,0.1,0.43
20,7,Hombre,R3,Durango,Prepago,512,Plan amigo,6,45,7,0.6332511564751889,1.0662404637118337,0.900834762049531,0.2703708778466002,0.21301287865147847,0.42936652579745527,0.415207146197752,0.24039594499616998,0.2261085842321543,0.5
34,12,Mujer,R9,Querétaro Sur,Postpago,416,Medio,6,24,12,0.24553180597068588,1.9481777168377634,2.232570733368783,1.090130667991,2.154598353065777,0.5702977197030831,0.521578420275458,0.2807059890220824,0.17075413877860593,0.25
37,12,Mujer,R9,Querétaro Sur,Postpago,583,Medio,13,57,20,0.7690419361578846,4.155550085229818,3.9553819795653764,0.9337937002983572,1.1822443348872183,0.570560253531297,1.014979924501369,0.34375972830017876,0.4394732793211981,0.25
21,7,Hombre,R8,Quintana Roo,Prepago,737,Plan amigo,7,69,10,0.9978407661915052,1.606335128390299,1.7663259245150742,0.1,0.3371259383903572,0.7832899924953951,0.5966747106945418,0.40910350400738,0.35012967957398344,0.42
36,12,Hombre,R3,Durango,Prepago,814,Plan amigo,4,62,11,0.23587526293677852,1.7325979396928841,1.854086978662776,0.8377036890066804,1.5551663333215673,0.4401362361909582,0.7738145546457829,0.5256257490439697,0.1,0.37
31,12,Mujer,R9,Querétaro Sur,Postpago,108,Básico,2,60,3,0.5079689970971256,0.2425098585725362,0.4600790126429835,0.1100842154938723,0.5237481789800531,0.1,0.11474575829840539,0.1,0.1,0.33
35,12,Hombre,R7,Veracruz,Prepago,693,Plan amigo,11,14,7,0.8431479732750548,0.3174954056851746,1.112154004470273,0.6598273800503627,1.030161048215109,0.8763037611373001,0.20277312399140276,0.12428443979251018,0.1,0.37
43,50,Hombre,R6,Zacatecas,Prepago,881,Plan amigo,7,41,11,0.3608379734677999,1.8790218324756722,0.21211466652475905,1.20051206425509,0.38194659500887645,0.550736955449993,0.2752178318819611,0.1,0.4872055013597957,0.3
26,7,Hombre,R7,Veracruz,Prepago,735,Plan amigo,5,15,10,0.47267656343443154,1.7604713822369427,1.754238701323895,0.14130499394037144,0.33719570462919096,0.5865918757350947,0.4512904755672652,0.3846858243945,0.3027539407826197,0.37
22,7,Hombre,R8,Yucatán,Prepago,996,Plan amigo,10,43,17,0.8549771038165709,1.0349720376451388,2.922634168222402,0.6819238471757514,0.2636326675134626,1.4165679394601622,0.7253623136746014,0.1340590720786589,0.3123878068159807,0.42
21,7,Mujer,R9,Estado de México,Postpago,556,Medio,2,59,20,1.2988231110085022,0.7540768820154731,1.7210448535104148,0.1929743380452824,0.7174746902706378,1.8098881346524514,0.1779441752830841,0.12321516643788379,0.708481868936443,0.3
21,7,Hombre,R7,Puebla,Prepago,970,Plan amigo,0,55,16,1.098038833084007,3.07587940528744,4.457172649426359,0.8413624079821376,0.13898948816031523,1.529691712595243,0.9204073218842395,0.7006646798468645,0.5400557702108297,0.42
27,7,Hombre,R5,Colima,Prepago,748,Plan amigo,2,14,11,0.6045225891422173,1.1160842396430068,2.482735853387436,0.8617097952660409,0.2588741079181205,1.0610926232539482,0.14972717072786978,0.209480159518694,0.2973866936714946,0.37
31,12,Hombre,R9,Hidalgo,Prepago,622,Plan amigo,4,15,8,0.3332888343743776,1.265911165835895,0.5855782574045705,0.6185705810604281,1.1821003058496773,0.5754642724281556,0.1356037973962327,0.2574041460517646,0.19070743367283466,0.37
30,12,Mujer,R9,Querétaro Sur,Postpago,952,Premium,14,59,49,5.713168271862851,1.1766630052769502,0.8764368102175486,1.720117195249421,2.1996922980748526,5.8248300297629685,3.016976100416142,0.7245199267807573,0.4358277071802022,0.07
35,12,Hombre,R1,Baja California Sur,Prepago,471,Plan amigo,13,42,4,0.20675796230455706,0.8779107624446525,0.46293642343940833,0.26075951659899593,0.3272039622621334,0.37763323042803587,0.12291792526280264,0.1,0.1,0.53
28,7,Mujer,R4,Tamaulipas,Postpago,652,Premium,2,47,25,2.2259685822446036,2.0437565433405176,1.5454391522363138,0.8624103199227499,0.4087660168792037,1.9603161335888932,1.3803402690916091,0.18079045985531422,0.35290033404686627,0.07
40,0,Hombre,R2,Sonora,Prepago,778,Plan amigo,0,37,11,0.4899870613326275,1.4136534230214826,1.1113045096989111,0.7889394820371777,0.5799846063829084,0.9845063839244428,0.7061472892530898,0.48398199023174054,0.25384452660424767,0.49
26,7,Mujer,R9,Estado de México,Postpago,14,Básico,4,5,1,0.11352629883955044,0.21894129100199697,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.43
50,50,Hombre,R3,Chihuahua,Prepago,227,Plan amigo,9,7,2,0.45801746516419534,0.33567838300974695,0.1287173521438861,0.2333457961357205,0.1864135671736214,0.1,0.1376348022432134,0.1,0.1,0.46
33,12,Hombre,R5,Jalisco,Prepago,512,Plan amigo,6,13,8,1.0795016017169108,1.4750769383294422,1.319920642438823,0.29851081382638245,0.797957052130215,0.46384352674355495,0.1,0.22718170055167644,0.1,0.45
21,7,Hombre,R1,Baja California Sur,Prepago,776,Plan amigo,14,58,11,0.22393309353678575,2.0375497052688836,0.24927910344776533,0.8886488817681654,0.21683838257600838,1.299076242629975,0.1,0.484145042521683,0.20734836332892903,0.42
19,7,Mujer,R5,Colima,Postpago,407,Medio,13,12,14,1.7214966584793598,1.3567944976947217,1.3011113099048084,1.0196503123048648,0.20983681431369394,0.13839464554136038,0.3619866550580376,0.6829745506854941,0.2043343027393627,0.3
32,12,Mujer,R7,Veracruz,Postpago,880,Premium,6,36,49,4.144121860843894,1.4065053577857072,6.515015831691474,3.634037233716672,3.990389005453939,3.2378840265772952,0.5258966113404128,0.6001005857767041,0.24817161271319693,0.07
26,7,Hombre,R2,Sinaloa,Prepago,804,Plan amigo,10,69,10,0.7433883610811068,1.34553241172968,2.857032367595928,0.1134134993533514,0.22555563898009579,0.6696783506076301,0.3290905348440643,0.6347630411212593,0.12408123487157795,0.37
34,12,Mujer,R6,Aguacalientes,Postpago,402,Medio,8,33,12,0.22619892107220485,1.9990658125207097,1.007804937237763,0.1,0.6507699986974742,0.6140822214568741,0.5550184670388127,0.13118212288088868,0.1302290087298734,0.25
32,12,Mujer,R9,Morelos,Postpago,216,Básico,14,68,1,0.1,0.11886917566555635,0.21074645856002316,0.1,0.17176265532400306,0.1,0.1,0.1,0.1,0.33
27,7,Hombre,R5,Colima,Prepago,24,Plan amigo,14,43,2,0.25556296293545333,0.43337865433877215,0.17366577360152666,0.1,0.1,0.2176620540766029,0.1,0.1,0.1,0.63
21,7,Hombre,R3,Durango,Prepago,867,Plan amigo,9,65,10,1.1425387496177453,1.4231907857429575,1.3268744991811146,0.8141405352183947,0.22940713310975847,0.8959930370292631,0.23319039358969185,0.4982058496340697,0.14749335264952843,0.42
16,0,Hombre,R9,Querétaro Sur,Prepago,563,Plan amigo,9,34,8,0.3403282057267896,1.408782185642492,1.3279242092289745,0.47335109005692283,0.1,0.6004561135868305,0.23088227506699444,0.3593258502081557,0.12985129603632822,0.57
24,7,Hombre,R8,Tabasco,Prepago,901,Plan amigo,11,22,17,1.797862361745518,3.3409790263352446,1.5772024155627644,0.4958670821755998,0.41845131886354586,1.460394171873948,0.7383028995463724,0.8615147718559159,0.35356235723105356,0.42
35,12,Mujer,R2,Sonora,Postpago,470,Medio,12,59,12,0.9400250075978153,0.8769497723560974,0.5522120867892814,0.8214591983275529,0.33186859252018264,1.6276714001297214,0.7242398352806583,0.4993950858010209,0.2629125773685631,0.25
30,12,Mujer,R5,Michocán,Postpago,700,Premium,2,52,38,3.0645341330971645,7.815116557158613,1.758076009274267,0.31688598228212084,5.4667466635340185,0.7468014406499683,2.7066965904834728,1.2703734417536887,0.7021363933580801,0.07
18,7,Mujer,R6,Zacatecas,Postpago,584,Medio,14,27,21,0.8953568039586488,3.5058628129982123,0.6741332310591484,1.4969962652822164,0.1700867600430775,1.8081861731930282,0.3479890694496885,0.1974011126940315,0.5201892527792701,0.2
29,7,Hombre,R8,Quintana Roo,Prepago,873,Plan amigo,6,14,11,0.35587273326729185,1.9733499872366187,0.9517027976211333,0.35694833249777874,0.23612554726734913,0.4390809179752479,0.27684067958533637,0.6557076131530537,0.12351461386367345,0.37
31,12,Hombre,R7,Oaxaca,Prepago,752,Plan amigo,0,41,10,0.25809867032964856,0.8955214386979631,0.9995435622999781,0.5502227167943645,0.7456718095740118,1.15764132509945,0.1,0.22543185711295394,0.10162532488303462,0.37
21,7,Mujer,R9,CDMX,Postpago,250,Básico,3,19,2,0.19326909832888367,0.46489176085003336,0.3258102277121628,0.16594228960046178,0.1,0.1,0.1,0.1,0.1,0.38
29,7,Mujer,R7,Puebla,Postpago,573,Medio,12,47,20,0.4528815040833192,2.2583172824544113,2.2934483212935515,0.3042669376772635,0.24699071177120277,2.1456167639960744,0.418294729348061,1.0555560888373172,0.612394183373349,0.25
28,7,Mujer,R3,Durango,Postpago,105,Básico,3,13,1,0.1,0.1,0.12332411581686471,0.1,0.1,0.1,0.1,0.1,0.1,0.33
19,7,Mujer,R2,Sinaloa,Postpago,909,Premium,13,25,48,4.4941439252279896,6.04089220294293,12.687294006731028,2.327025236733107,0.8906042708683298,5.354654924507128,2.126525634169913,0.590215381138023,0.535735673357629,0.12
31,12,Mujer,R1,Baja California Sur,Postpago,743,Premium,4,40,38,5.480992357005396,7.722766445883772,4.723797903494942,2.131009159840333,4.4902600348436215,2.607452082416296,1.919356481728497,0.30627849288106607,0.8790408911031192,0.07
32,12,Hombre,R1,Baja california Norte,Prepago,494,Plan amigo,6,4,5,0.6901300519877341,0.7869151084900876,0.3908526334655565,0.10410805838061465,0.40384808961631347,0.49257956966576716,0.2369264737901652,0.10171161873468802,0.1,0.45
37,12,Hombre,R1,Baja California Sur,Prepago,416,Plan amigo,6,39,5,0.7435485682767399,0.1094389450181199,0.5262260163137178,0.37183274235312236,0.5187613551892368,0.48579193108833496,0.1976032679153949,0.23817989800883765,0.1,0.45
36,12,Mujer,R9,CDMX,Postpago,240,Básico,12,51,2,0.18899106011551872,0.1,0.1,0.1,0.1,0.27823911020914777,0.1368485459918614,0.1,0.1,0.33
17,0,Mujer,R5,Jalisco,Prepago,758,Plan amigo,14,54,11,0.8947009091658531,2.1856063199908538,2.1525324782361817,0.1,0.3084692529213594,1.0081168854368174,0.3579891866289523,0.7202377050138732,0.4828822901642299,0.49
20,7,Hombre,R9,CDMX,Prepago,664,Plan amigo,10,35,7,0.5600961054434968,1.065325546516171,2.0931832609723577,0.20319254486450594,0.1,0.19929473968818115,0.37917984014988426,0.38380733863213473,0.1,0.42
32,12,Hombre,R5,Nayarit,Prepago,180,Plan amigo,12,24,2,0.35387383000251643,0.35947084525617995,0.3717305145927257,0.1,0.19366686876456832,0.2069832194722281,0.1,0.1,0.1,0.53
32,12,Mujer,R5,Nayarit,Postpago,550,Medio,3,7,21,1.572661158123572,4.32813745011041,0.9921216211343347,0.6440992011376266,0.40492334710360534,1.2301582323126128,0.6369283496557986,0.8247985778525815,0.3408326673042541,0.15
32,12,Hombre,R4,Nuevo León,Prepago,45,Plan amigo,12,20,1,0.1,0.16207353121171958,0.1,0.1,0.11732723968061481,0.1,0.1,0.1,0.1,0.63
59,0,Hombre,R9,Estado de México,Prepago,534,Plan amigo,6,40,8,2.3689623229087533,0.9272004670193849,0.1,0.16749146673670948,1.507952350327451,1.4381827573515926,0.12213049569065995,0.1,0.14967281428456816,0.53
33,12,Hombre,R1,Baja california Norte,Prepago,169,Plan amigo,10,39,1,0.10035001872127196,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.53
37,12,Mujer,R1,Baja california Norte,Postpago,848,Premium,2,66,45,4.933478237197848,8.932868307978008,4.48652828815301,3.9301647396268606,4.193885754935034,3.9032213086696474,1.703184995709474,1.6222890444691853,0.6431893262228787,0.07
36,12,Mujer,R6,Zacatecas,Postpago,708,Premium,5,12,35,2.0170016706527387,1.701029925569547,4.78081368795829,1.7580683594115056,0.9843370965731442,2.196984559091534,1.3787541445450668,1.408568590638525,0.1156632277733561,0.07
33,12,Hombre,R6,Querétaro Norte,Prepago,252,Plan amigo,11,44,1,0.1,0.20027497148712634,0.14512226464515024,0.1,0.1540163004998039,0.1,0.1,0.1,0.1,0.53
25,7,Mujer,R2,Sinaloa,Postpago,95,Básico,1,50,3,0.17336037793472103,0.14246917446159132,0.333560055113599,0.1,0.1,0.15689543778047688,0.17009133021313536,0.19006563999241305,0.1,0.48
34,12,Hombre,R9,Hidalgo,Prepago,805,Plan amigo,9,46,11,1.176538352403695,0.19062013598228317,0.6362953631769583,0.1,1.526389056421076,0.32092274484557415,0.695199618150863,0.3522302217794284,0.1,0.37
22,7,Hombre,R1,Baja California Sur,Prepago,587,Plan amigo,12,18,7,0.21558327431192134,1.0961155310473472,1.905640481353354,0.4334360881402126,0.1,0.5165087386906194,0.14981858458598918,0.503599956212681,0.2572359695016365,0.5
26,7,Mujer,R7,Veracruz,Postpago,691,Premium,13,56,28,2.580840986732615,3.1026813434272804,5.4063139556349284,0.9067155803282932,0.1,1.4629976061104006,1.5709939251012315,1.3128481399265057,0.194914033932139,0.07
24,7,Mujer,R7,Tlaxcala,Postpago,566,Medio,8,37,24,3.0850353993669954,1.829471190059984,2.118130993515928,0.6934063668570517,0.5230558832119719,1.656121595150529,0.7564600862131531,1.2724434534731646,0.4171413687313479,0.2
29,7,Mujer,R7,Guerrero,Postpago,583,Medio,4,30,20,2.2941894339866944,1.105441119136124,4.782676418831252,1.1528542450324435,0.507115984015978,1.238679609565062,0.8270417166025683,0.20324723057591074,0.8269898008762331,0.25
47,50,Mujer,R5,Colima,Postpago,962,Premium,5,4,47,1.6710015926974215,1.738462961945344,2.7297768204235613,4.268261901524024,1.5547764694373567,2.6114529907699455,5.501070663286877,0.7131443421425181,1.4546327745518335,0.05
16,0,Hombre,R9,Estado de México,Prepago,655,Plan amigo,11,15,7,0.7647043899207884,0.6268643284490582,1.1067982908460086,0.5419836835157436,0.2415701560168087,0.7828221869841291,0.13087964224982535,0.1429534365179655,0.11574758905943296,0.49
33,12,Hombre,R4,Coahuila,Prepago,805,Plan amigo,11,43,11,0.9475429356938744,0.9501085051193984,0.9882542958309349,0.6820997800102204,1.5411474512696672,1.1930492403192883,0.654821900784909,0.1,0.1,0.37
16,0,Hombre,R8,Campeche,Prepago,37,Plan amigo,11,61,2,0.23138613983310352,0.27081931240143503,0.3637587773067873,0.1,0.1,0.15899136429434702,0.10422837169239572,0.1328425685811805,0.1,0.75
24,7,Hombre,R2,Sonora,Prepago,629,Plan amigo,11,55,7,0.5803821581600962,1.4182218215161777,1.193744217464815,0.32285195881487977,0.22967576568137626,0.6753072533078099,0.3843564303336275,0.13626341456905472,0.18684415261511986,0.42
